CD_RGN_REFNIS;MONTH;YEAR;CD_AGE;MS_SEX_;CHAP_COD;COUNT
03000;2;2011;25-44;M;G00-G99;1
03000;2;2011;25-44;M;I00-I99;4
03000;2;2011;25-44;M;J00-J99;6
03000;2;2011;25-44;M;K00-K93;2
03000;2;2011;25-44;M;M00-M99;1
03000;2;2011;25-44;M;N00-N99;1
03000;2;2011;25-44;M;R00-R99;7
03000;2;2011;25-44;M;V01-Y98;30
03000;2;2011;45-64;F;A00-B99;6
03000;2;2011;45-64;F;C00-D48;72
03000;2;2011;45-64;F;E00-E90;5
03000;2;2011;45-64;F;G00-G99;2
03000;2;2011;45-64;F;I00-I99;20
03000;2;2011;45-64;F;J00-J99;16
03000;2;2011;45-64;F;K00-K93;12
03000;2;2011;45-64;F;N00-N99;2
03000;2;2011;45-64;F;R00-R99;5
03000;2;2011;45-64;F;V01-Y98;21
03000;2;2011;45-64;M;A00-B99;10
03000;2;2011;45-64;M;C00-D48;113
03000;2;2011;45-64;M;E00-E90;7
03000;2;2011;45-64;M;F00-F99;10
03000;2;2011;45-64;M;G00-G99;7
03000;2;2011;45-64;M;I00-I99;74
03000;2;2011;45-64;M;J00-J99;32
03000;2;2011;45-64;M;K00-K93;14
03000;2;2011;45-64;M;M00-M99;1
03000;2;2011;45-64;M;N00-N99;2
03000;2;2011;45-64;M;R00-R99;14
03000;2;2011;45-64;M;V01-Y98;37
03000;2;2011;65-74;F;A00-B99;6
03000;2;2011;65-74;F;C00-D48;63
03000;2;2011;65-74;F;E00-E90;4
03000;2;2011;65-74;F;F00-F99;1
03000;2;2011;65-74;F;G00-G99;5
03000;2;2011;65-74;F;I00-I99;28
03000;2;2011;65-74;F;J00-J99;15
03000;2;2011;65-74;F;K00-K93;9
03000;2;2011;65-74;F;N00-N99;2
03000;2;2011;65-74;F;R00-R99;9
03000;2;2011;65-74;F;V01-Y98;6
03000;2;2011;65-74;M;A00-B99;4
03000;2;2011;65-74;M;C00-D48;84
03000;2;2011;65-74;M;D50-D89;1
03000;2;2011;65-74;M;E00-E90;3
03000;2;2011;65-74;M;F00-F99;3
03000;2;2011;65-74;M;G00-G99;11
03000;2;2011;65-74;M;I00-I99;71
03000;2;2011;65-74;M;J00-J99;37
03000;2;2011;65-74;M;K00-K93;15
03000;2;2011;65-74;M;M00-M99;1
03000;2;2011;65-74;M;N00-N99;3
03000;2;2011;65-74;M;Q00-Q99;1
03000;2;2011;65-74;M;R00-R99;3
03000;2;2011;65-74;M;V01-Y98;13
03000;2;2011;75-84;F;A00-B99;18
03000;2;2011;75-84;F;C00-D48;105
03000;2;2011;75-84;F;E00-E90;17
03000;2;2011;75-84;F;F00-F99;15
03000;2;2011;75-84;F;G00-G99;29
03000;2;2011;75-84;F;H60-H95;1
03000;2;2011;75-84;F;I00-I99;178
03000;2;2011;75-84;F;J00-J99;50
03000;2;2011;75-84;F;K00-K93;17
03000;2;2011;75-84;F;M00-M99;3
03000;2;2011;75-84;F;N00-N99;12
03000;2;2011;75-84;F;R00-R99;16
03000;2;2011;75-84;F;V01-Y98;24
03000;2;2011;75-84;M;A00-B99;8
03000;2;2011;75-84;M;C00-D48;136
03000;2;2011;75-84;M;E00-E90;15
03000;2;2011;75-84;M;F00-F99;8
03000;2;2011;75-84;M;G00-G99;23
03000;2;2011;75-84;M;I00-I99;130
03000;2;2011;75-84;M;J00-J99;72
03000;2;2011;75-84;M;K00-K93;15
03000;2;2011;75-84;M;N00-N99;10
03000;2;2011;75-84;M;R00-R99;16
03000;2;2011;75-84;M;V01-Y98;22
03000;2;2011;85+;F;A00-B99;12
03000;2;2011;85+;F;C00-D48;71
03000;2;2011;85+;F;D50-D89;6
03000;2;2011;85+;F;E00-E90;28
03000;2;2011;85+;F;F00-F99;36
03000;2;2011;85+;F;G00-G99;51
03000;2;2011;85+;F;I00-I99;274
03000;2;2011;85+;F;J00-J99;64
03000;2;2011;85+;F;K00-K93;35
03000;2;2011;85+;F;L00-L99;6
03000;2;2011;85+;F;M00-M99;4
03000;2;2011;85+;F;N00-N99;31
03000;2;2011;85+;F;R00-R99;52
03000;2;2011;85+;F;V01-Y98;24
03000;2;2011;85+;M;A00-B99;8
03000;2;2011;85+;M;C00-D48;54
03000;2;2011;85+;M;D50-D89;2
03000;2;2011;85+;M;E00-E90;13
03000;2;2011;85+;M;F00-F99;10
03000;2;2011;85+;M;G00-G99;14
03000;2;2011;85+;M;I00-I99;110
03000;2;2011;85+;M;J00-J99;55
03000;2;2011;85+;M;K00-K93;16
03000;2;2011;85+;M;L00-L99;2
03000;2;2011;85+;M;M00-M99;3
03000;2;2011;85+;M;N00-N99;12
03000;2;2011;85+;M;R00-R99;15
03000;2;2011;85+;M;V01-Y98;20
03000;2;2012;0-24;F;C00-D48;1
03000;2;2012;0-24;F;P00-P96;2
03000;2;2012;0-24;F;Q00-Q99;2
03000;2;2012;0-24;F;V01-Y98;1
03000;2;2012;0-24;M;C00-D48;2
03000;2;2012;0-24;M;D50-D89;1
03000;2;2012;0-24;M;E00-E90;1
03000;2;2012;0-24;M;P00-P96;4
03000;2;2012;0-24;M;Q00-Q99;6
03000;2;2012;0-24;M;R00-R99;1
03000;2;2012;0-24;M;V01-Y98;9
03000;2;2012;25-44;F;C00-D48;3
03000;2;2012;25-44;F;E00-E90;2
03000;2;2012;25-44;F;G00-G99;1
03000;2;2012;25-44;F;I00-I99;2
03000;2;2012;25-44;F;J00-J99;1
03000;2;2012;25-44;F;K00-K93;2
03000;2;2012;25-44;F;R00-R99;2
03000;2;2012;25-44;F;V01-Y98;9
03000;2;2012;25-44;M;C00-D48;6
03000;2;2012;25-44;M;E00-E90;6
03000;2;2012;25-44;M;F00-F99;5
03000;2;2012;25-44;M;G00-G99;4
03000;2;2012;25-44;M;I00-I99;7
03000;2;2012;25-44;M;K00-K93;2
03000;2;2012;25-44;M;R00-R99;4
03000;2;2012;25-44;M;V01-Y98;26
03000;2;2012;45-64;F;A00-B99;1
03000;2;2012;45-64;F;C00-D48;81
03000;2;2012;45-64;F;D50-D89;3
03000;2;2012;45-64;F;E00-E90;3
03000;2;2012;45-64;F;F00-F99;3
03000;2;2012;45-64;F;G00-G99;6
03000;2;2012;45-64;F;I00-I99;33
03000;2;2012;45-64;F;J00-J99;11
03000;2;2012;45-64;F;K00-K93;14
03000;2;2012;45-64;F;N00-N99;3
03000;2;2012;45-64;F;Q00-Q99;2
03000;2;2012;45-64;F;R00-R99;10
03000;2;2012;45-64;F;V01-Y98;16
03000;2;2012;45-64;M;A00-B99;5
03000;2;2012;45-64;M;C00-D48;114
03000;2;2012;45-64;M;D50-D89;2
03000;2;2012;45-64;M;E00-E90;6
03000;2;2012;45-64;M;F00-F99;7
03000;2;2012;45-64;M;G00-G99;7
03000;2;2012;45-64;M;I00-I99;79
03000;2;2012;45-64;M;J00-J99;26
03000;2;2012;45-64;M;K00-K93;27
03000;2;2012;45-64;M;M00-M99;1
03000;2;2012;45-64;M;N00-N99;7
03000;2;2012;45-64;M;Q00-Q99;1
03000;2;2012;45-64;M;R00-R99;20
03000;2;2012;45-64;M;V01-Y98;40
03000;2;2012;65-74;F;A00-B99;5
03000;2;2012;65-74;F;C00-D48;80
03000;2;2012;65-74;F;D50-D89;1
03000;2;2012;65-74;F;E00-E90;5
03000;2;2012;65-74;F;F00-F99;2
03000;2;2012;65-74;F;G00-G99;7
03000;2;2012;65-74;F;I00-I99;41
03000;2;2012;65-74;F;J00-J99;21
03000;2;2012;65-74;F;K00-K93;10
03000;2;2012;65-74;F;M00-M99;1
03000;2;2012;65-74;F;N00-N99;1
03000;2;2012;65-74;F;R00-R99;11
03000;2;2012;65-74;F;V01-Y98;12
03000;2;2012;65-74;M;A00-B99;4
03000;2;2012;65-74;M;C00-D48;127
03000;2;2012;65-74;M;D50-D89;1
03000;2;2012;65-74;M;E00-E90;8
03000;2;2012;65-74;M;F00-F99;6
03000;2;2012;65-74;M;G00-G99;15
03000;2;2012;65-74;M;I00-I99;84
03000;2;2012;65-74;M;J00-J99;35
03000;2;2012;65-74;M;K00-K93;12
03000;2;2012;65-74;M;M00-M99;1
03000;2;2012;65-74;M;N00-N99;6
03000;2;2012;65-74;M;Q00-Q99;1
03000;2;2012;65-74;M;R00-R99;12
03000;2;2012;65-74;M;V01-Y98;17
03000;2;2012;75-84;F;A00-B99;13
03000;2;2012;75-84;F;C00-D48;103
03000;2;2012;75-84;F;D50-D89;2
03000;2;2012;75-84;F;E00-E90;22
03000;2;2012;75-84;F;F00-F99;10
03000;2;2012;75-84;F;G00-G99;58
03000;2;2012;75-84;F;I00-I99;218
03000;2;2012;75-84;F;J00-J99;63
03000;2;2012;75-84;F;K00-K93;26
03000;2;2012;75-84;F;M00-M99;4
03000;2;2012;75-84;F;N00-N99;20
03000;2;2012;75-84;F;Q00-Q99;1
03000;2;2012;75-84;F;R00-R99;21
03000;2;2012;75-84;F;V01-Y98;35
03000;2;2012;75-84;M;A00-B99;17
03000;2;2012;75-84;M;C00-D48;130
03000;2;2012;75-84;M;D50-D89;1
03000;2;2012;75-84;M;E00-E90;13
03000;2;2012;75-84;M;F00-F99;10
03000;2;2012;75-84;M;G00-G99;33
03000;2;2012;75-84;M;I00-I99;182
03000;2;2012;75-84;M;J00-J99;86
03000;2;2012;75-84;M;K00-K93;25
03000;2;2012;75-84;M;M00-M99;2
03000;2;2012;75-84;M;N00-N99;15
03000;2;2012;75-84;M;R00-R99;21
03000;2;2012;75-84;M;V01-Y98;25
03000;2;2012;85+;F;A00-B99;28
03000;2;2012;85+;F;C00-D48;92
03000;2;2012;85+;F;D50-D89;8
03000;2;2012;85+;F;E00-E90;43
03000;2;2012;85+;F;F00-F99;40
03000;2;2012;85+;F;G00-G99;70
03000;2;2012;85+;F;I00-I99;378
03000;2;2012;85+;F;J00-J99;121
03000;2;2012;85+;F;K00-K93;39
03000;2;2012;85+;F;L00-L99;9
03000;2;2012;85+;F;M00-M99;5
03000;2;2012;85+;F;N00-N99;32
03000;2;2012;85+;F;Q00-Q99;1
03000;2;2012;85+;F;R00-R99;61
03000;2;2012;85+;F;V01-Y98;51
03000;2;2012;85+;M;A00-B99;14
03000;2;2012;85+;M;C00-D48;57
03000;2;2012;85+;M;D50-D89;4
03000;2;2012;85+;M;E00-E90;13
03000;2;2012;85+;M;F00-F99;15
03000;2;2012;85+;M;G00-G99;22
03000;2;2012;85+;M;I00-I99;129
03000;2;2012;85+;M;J00-J99;66
03000;2;2012;85+;M;K00-K93;17
03000;2;2012;85+;M;L00-L99;1
03000;2;2012;85+;M;M00-M99;5
03000;2;2012;85+;M;N00-N99;17
03000;2;2012;85+;M;R00-R99;30
03000;2;2012;85+;M;V01-Y98;24
03000;2;2013;0-24;F;A00-B99;1
03000;2;2013;0-24;F;C00-D48;2
03000;2;2013;0-24;F;F00-F99;1
03000;2;2013;0-24;F;J00-J99;1
03000;2;2013;0-24;F;P00-P96;3
03000;2;2013;0-24;F;Q00-Q99;2
03000;2;2013;0-24;F;V01-Y98;3
03000;2;2013;0-24;M;D50-D89;1
03000;2;2013;0-24;M;I00-I99;1
03000;2;2013;0-24;M;J00-J99;2
03000;2;2013;0-24;M;P00-P96;3
03000;2;2013;0-24;M;Q00-Q99;2
03000;2;2013;0-24;M;R00-R99;2
03000;2;2013;0-24;M;V01-Y98;8
03000;2;2013;25-44;F;A00-B99;1
03000;2;2013;25-44;F;C00-D48;14
03000;2;2013;25-44;F;E00-E90;2
03000;2;2013;25-44;F;F00-F99;2
03000;2;2013;25-44;F;G00-G99;2
03000;2;2013;25-44;F;I00-I99;4
03000;2;2013;25-44;F;J00-J99;3
03000;2;2013;25-44;F;K00-K93;2
03000;2;2013;25-44;F;Q00-Q99;1
03000;2;2013;25-44;F;R00-R99;3
03000;2;2013;25-44;F;V01-Y98;6
03000;2;2013;25-44;M;C00-D48;6
03000;2;2013;25-44;M;D50-D89;1
03000;2;2013;25-44;M;E00-E90;2
03000;2;2013;25-44;M;F00-F99;6
03000;2;2013;25-44;M;I00-I99;8
03000;2;2013;25-44;M;J00-J99;2
03000;2;2013;25-44;M;K00-K93;4
03000;2;2013;25-44;M;N00-N99;1
03000;2;2013;25-44;M;R00-R99;4
03000;2;2013;25-44;M;V01-Y98;29
03000;2;2013;45-64;F;A00-B99;5
03000;2;2013;45-64;F;C00-D48;80
03000;2;2013;45-64;F;E00-E90;9
03000;2;2013;45-64;F;F00-F99;5
03000;2;2013;45-64;F;G00-G99;6
03000;2;2013;45-64;F;I00-I99;39
03000;2;2013;45-64;F;J00-J99;19
03000;2;2013;45-64;F;K00-K93;12
03000;2;2013;45-64;F;N00-N99;2
03000;2;2013;45-64;F;Q00-Q99;1
03000;2;2013;45-64;F;R00-R99;8
03000;2;2013;45-64;F;V01-Y98;9
03000;2;2013;45-64;M;A00-B99;5
03000;2;2013;45-64;M;C00-D48;116
03000;2;2013;45-64;M;D50-D89;3
03000;2;2013;45-64;M;E00-E90;10
03000;2;2013;45-64;M;F00-F99;10
03000;2;2013;45-64;M;G00-G99;7
03000;2;2013;45-64;M;I00-I99;76
03000;2;2013;45-64;M;J00-J99;25
03000;2;2013;45-64;M;K00-K93;25
03000;2;2013;45-64;M;N00-N99;5
03000;2;2013;45-64;M;Q00-Q99;3
03000;2;2013;45-64;M;R00-R99;23
03000;2;2013;45-64;M;V01-Y98;33
03000;2;2013;65-74;F;A00-B99;6
03000;2;2013;65-74;F;C00-D48;76
03000;2;2013;65-74;F;E00-E90;4
03000;2;2013;65-74;F;F00-F99;3
03000;2;2013;65-74;F;G00-G99;7
03000;2;2013;65-74;F;I00-I99;40
03000;2;2013;65-74;F;J00-J99;23
03000;2;2013;65-74;F;K00-K93;15
03000;2;2013;65-74;F;M00-M99;1
03000;2;2013;65-74;F;N00-N99;1
03000;2;2013;65-74;F;R00-R99;11
03000;2;2013;65-74;F;V01-Y98;6
03000;2;2013;65-74;M;A00-B99;8
03000;2;2013;65-74;M;C00-D48;105
03000;2;2013;65-74;M;E00-E90;7
03000;2;2013;65-74;M;F00-F99;6
03000;2;2013;65-74;M;G00-G99;11
03000;2;2013;65-74;M;I00-I99;68
03000;2;2013;65-74;M;J00-J99;51
03000;2;2013;65-74;M;K00-K93;17
03000;2;2013;65-74;M;L00-L99;1
03000;2;2013;65-74;M;M00-M99;1
03000;2;2013;65-74;M;N00-N99;5
03000;2;2013;65-74;M;Q00-Q99;1
03000;2;2013;65-74;M;R00-R99;19
03000;2;2013;65-74;M;V01-Y98;20
03000;2;2013;75-84;F;A00-B99;19
03000;2;2013;75-84;F;C00-D48;112
03000;2;2013;75-84;F;D50-D89;2
03000;2;2013;75-84;F;E00-E90;18
03000;2;2013;75-84;F;F00-F99;11
03000;2;2013;75-84;F;G00-G99;33
03000;2;2013;75-84;F;I00-I99;161
03000;2;2013;75-84;F;J00-J99;82
03000;2;2013;75-84;F;K00-K93;26
03000;2;2013;75-84;F;L00-L99;4
03000;2;2013;75-84;F;M00-M99;6
03000;2;2013;75-84;F;N00-N99;17
03000;2;2013;75-84;F;Q00-Q99;1
03000;2;2013;75-84;F;R00-R99;24
03000;2;2013;75-84;F;V01-Y98;24
03000;2;2013;75-84;M;A00-B99;16
03000;2;2013;75-84;M;C00-D48;114
03000;2;2013;75-84;M;D50-D89;2
03000;2;2013;75-84;M;E00-E90;9
03000;2;2013;75-84;M;F00-F99;9
03000;2;2013;75-84;M;G00-G99;24
03000;2;2013;75-84;M;I00-I99;137
03000;2;2013;75-84;M;J00-J99;85
03000;2;2013;75-84;M;K00-K93;20
03000;2;2013;75-84;M;L00-L99;1
03000;2;2013;75-84;M;M00-M99;2
03000;2;2013;75-84;M;N00-N99;16
03000;2;2013;75-84;M;R00-R99;23
03000;2;2013;75-84;M;V01-Y98;26
03000;2;2013;85+;F;A00-B99;31
03000;2;2013;85+;F;C00-D48;92
03000;2;2013;85+;F;D50-D89;3
03000;2;2013;85+;F;E00-E90;27
03000;2;2013;85+;F;F00-F99;36
03000;2;2013;85+;F;G00-G99;64
03000;2;2013;85+;F;I00-I99;342
03000;2;2013;85+;F;J00-J99;112
03000;2;2013;85+;F;K00-K93;25
03000;2;2013;85+;F;L00-L99;4
03000;2;2013;85+;F;M00-M99;7
03000;2;2013;85+;F;N00-N99;27
03000;2;2013;85+;F;Q00-Q99;1
03000;2;2013;85+;F;R00-R99;56
03000;2;2013;85+;F;V01-Y98;34
03000;2;2013;85+;M;A00-B99;17
03000;2;2013;85+;M;C00-D48;69
03000;2;2013;85+;M;D50-D89;1
03000;2;2013;85+;M;E00-E90;11
03000;2;2013;85+;M;F00-F99;9
03000;2;2013;85+;M;G00-G99;19
03000;2;2013;85+;M;I00-I99;151
03000;2;2013;85+;M;J00-J99;99
03000;2;2013;85+;M;K00-K93;13
03000;2;2013;85+;M;N00-N99;17
03000;2;2013;85+;M;Q00-Q99;2
03000;2;2013;85+;M;R00-R99;20
03000;2;2013;85+;M;V01-Y98;17
03000;2;2014;0-24;F;C00-D48;2
03000;2;2014;0-24;F;G00-G99;2
03000;2;2014;0-24;F;I00-I99;2
03000;2;2014;0-24;F;P00-P96;3
03000;2;2014;0-24;F;V01-Y98;1
03000;2;2014;0-24;M;F00-F99;2
03000;2;2014;0-24;M;G00-G99;1
03000;2;2014;0-24;M;I00-I99;1
03000;2;2014;0-24;M;P00-P96;6
03000;2;2014;0-24;M;Q00-Q99;4
03000;2;2014;0-24;M;R00-R99;1
03000;2;2014;0-24;M;V01-Y98;8
03000;2;2014;25-44;F;A00-B99;2
03000;2;2014;25-44;F;C00-D48;12
03000;2;2014;25-44;F;E00-E90;1
03000;2;2014;25-44;F;G00-G99;2
03000;2;2014;25-44;F;I00-I99;7
03000;2;2014;25-44;F;J00-J99;1
03000;2;2014;25-44;F;K00-K93;1
03000;2;2014;25-44;F;N00-N99;1
03000;2;2014;25-44;F;Q00-Q99;2
03000;2;2014;25-44;F;R00-R99;3
03000;2;2014;25-44;F;V01-Y98;7
03000;2;2014;25-44;M;C00-D48;4
03000;2;2014;25-44;M;E00-E90;2
03000;2;2014;25-44;M;F00-F99;3
03000;2;2014;25-44;M;I00-I99;10
03000;2;2014;25-44;M;J00-J99;1
03000;2;2014;25-44;M;M00-M99;1
03000;2;2014;25-44;M;R00-R99;3
03000;2;2014;25-44;M;V01-Y98;23
03000;2;2014;45-64;F;A00-B99;3
03000;2;2014;45-64;F;C00-D48;73
03000;2;2014;45-64;F;D50-D89;1
03000;2;2014;45-64;F;E00-E90;1
03000;2;2014;45-64;F;F00-F99;1
03000;2;2014;45-64;F;G00-G99;2
03000;2;2014;45-64;F;I00-I99;25
03000;2;2014;45-64;F;J00-J99;16
03000;2;2014;45-64;F;K00-K93;21
03000;2;2014;45-64;F;M00-M99;1
03000;2;2014;45-64;F;N00-N99;3
03000;2;2014;45-64;F;R00-R99;11
03000;2;2014;45-64;F;V01-Y98;10
03000;2;2014;45-64;M;A00-B99;7
03000;2;2014;45-64;M;C00-D48;106
03000;2;2014;45-64;M;D50-D89;2
03000;2;2014;45-64;M;E00-E90;6
03000;2;2014;45-64;M;F00-F99;5
03000;2;2014;45-64;M;G00-G99;6
03000;2;2014;45-64;M;I00-I99;72
03000;2;2014;45-64;M;J00-J99;17
03000;2;2014;45-64;M;K00-K93;27
03000;2;2014;45-64;M;M00-M99;2
03000;2;2014;45-64;M;N00-N99;4
03000;2;2014;45-64;M;R00-R99;14
03000;2;2014;45-64;M;V01-Y98;35
03000;2;2014;65-74;F;A00-B99;6
03000;2;2014;65-74;F;C00-D48;64
03000;2;2014;65-74;F;E00-E90;4
03000;2;2014;65-74;F;F00-F99;5
03000;2;2014;65-74;F;G00-G99;8
03000;2;2014;65-74;F;I00-I99;34
03000;2;2014;65-74;F;J00-J99;18
03000;2;2014;65-74;F;K00-K93;6
03000;2;2014;65-74;F;L00-L99;1
03000;2;2014;65-74;F;M00-M99;2
03000;2;2014;65-74;F;N00-N99;1
03000;2;2014;65-74;F;R00-R99;4
03000;2;2014;65-74;F;V01-Y98;13
03000;2;2014;65-74;M;A00-B99;7
03000;2;2014;65-74;M;C00-D48;117
03000;2;2014;65-74;M;D50-D89;2
03000;2;2014;65-74;M;E00-E90;9
03000;2;2014;65-74;M;F00-F99;4
03000;2;2014;65-74;M;G00-G99;9
03000;2;2014;65-74;M;I00-I99;85
03000;2;2014;65-74;M;J00-J99;29
03000;2;2014;65-74;M;K00-K93;15
03000;2;2014;65-74;M;M00-M99;3
03000;2;2014;65-74;M;N00-N99;2
03000;2;2014;65-74;M;R00-R99;13
03000;2;2014;65-74;M;V01-Y98;8
03000;2;2014;75-84;F;A00-B99;10
03000;2;2014;75-84;F;C00-D48;119
03000;2;2014;75-84;F;D50-D89;1
03000;2;2014;75-84;F;E00-E90;13
03000;2;2014;75-84;F;F00-F99;14
03000;2;2014;75-84;F;G00-G99;38
03000;2;2014;75-84;F;I00-I99;126
03000;2;2014;75-84;F;J00-J99;52
03000;2;2014;75-84;F;K00-K93;16
03000;2;2014;75-84;F;L00-L99;2
03000;2;2014;75-84;F;M00-M99;3
03000;2;2014;75-84;F;N00-N99;20
03000;2;2014;75-84;F;R00-R99;27
03000;2;2014;75-84;F;V01-Y98;21
03000;2;2014;75-84;M;A00-B99;15
03000;2;2014;75-84;M;C00-D48;123
03000;2;2014;75-84;M;D50-D89;2
03000;2;2014;75-84;M;E00-E90;8
03000;2;2014;75-84;M;F00-F99;9
03000;2;2014;75-84;M;G00-G99;23
03000;2;2014;75-84;M;I00-I99;142
03000;2;2014;75-84;M;J00-J99;61
03000;2;2014;75-84;M;K00-K93;17
03000;2;2014;75-84;M;L00-L99;1
03000;2;2014;75-84;M;M00-M99;1
03000;2;2014;75-84;M;N00-N99;12
03000;2;2014;75-84;M;R00-R99;14
03000;2;2014;75-84;M;V01-Y98;25
03000;2;2014;85+;F;A00-B99;15
03000;2;2014;85+;F;C00-D48;84
03000;2;2014;85+;F;D50-D89;3
03000;2;2014;85+;F;E00-E90;29
03000;2;2014;85+;F;F00-F99;39
03000;2;2014;85+;F;G00-G99;49
03000;2;2014;85+;F;I00-I99;294
03000;2;2014;85+;F;J00-J99;100
03000;2;2014;85+;F;K00-K93;35
03000;2;2014;85+;F;L00-L99;5
03000;2;2014;85+;F;M00-M99;11
03000;2;2014;85+;F;N00-N99;37
03000;2;2014;85+;F;R00-R99;50
03000;2;2014;85+;F;V01-Y98;42
03000;2;2014;85+;M;A00-B99;8
03000;2;2014;85+;M;C00-D48;49
03000;2;2014;85+;M;D50-D89;4
03000;2;2014;85+;M;E00-E90;8
03000;2;2014;85+;M;F00-F99;12
03000;2;2014;85+;M;G00-G99;18
03000;2;2014;85+;M;I00-I99;129
03000;2;2014;85+;M;J00-J99;52
03000;2;2014;85+;M;K00-K93;15
03000;2;2014;85+;M;L00-L99;2
03000;2;2014;85+;M;M00-M99;1
03000;2;2014;85+;M;N00-N99;16
03000;2;2014;85+;M;R00-R99;25
03000;2;2014;85+;M;V01-Y98;17
03000;2;2015;0-24;F;C00-D48;2
03000;2;2015;0-24;F;F00-F99;2
03000;2;2015;0-24;F;G00-G99;1
03000;2;2015;0-24;F;J00-J99;1
03000;2;2015;0-24;F;Q00-Q99;1
03000;2;2015;0-24;F;R00-R99;1
03000;2;2015;0-24;F;V01-Y98;5
03000;2;2015;0-24;M;C00-D48;1
03000;2;2015;0-24;M;E00-E90;2
03000;2;2015;0-24;M;G00-G99;2
03000;2;2015;0-24;M;I00-I99;1
03000;2;2015;0-24;M;P00-P96;3
03000;2;2015;0-24;M;Q00-Q99;1
03000;2;2015;0-24;M;R00-R99;4
03000;2;2015;0-24;M;V01-Y98;6
03000;2;2015;25-44;F;A00-B99;1
03000;2;2015;25-44;F;C00-D48;5
03000;2;2015;25-44;F;E00-E90;2
03000;2;2015;25-44;F;I00-I99;5
03000;2;2015;25-44;F;J00-J99;2
03000;2;2015;25-44;F;K00-K93;1
03000;2;2015;25-44;F;Q00-Q99;1
03000;2;2015;25-44;F;R00-R99;1
03000;2;2015;25-44;F;V01-Y98;7
03000;2;2015;25-44;M;C00-D48;5
03000;2;2015;25-44;M;E00-E90;1
03000;2;2015;25-44;M;F00-F99;4
03000;2;2015;25-44;M;G00-G99;2
03000;2;2015;25-44;M;I00-I99;3
03000;2;2015;25-44;M;J00-J99;1
03000;2;2015;25-44;M;K00-K93;1
03000;2;2015;25-44;M;R00-R99;2
03000;2;2015;25-44;M;V01-Y98;18
03000;2;2015;45-64;F;A00-B99;4
03000;2;2015;45-64;F;C00-D48;77
03000;2;2015;45-64;F;E00-E90;3
03000;2;2015;45-64;F;F00-F99;3
03000;2;2015;45-64;F;G00-G99;4
03000;2;2015;45-64;F;I00-I99;34
03000;2;2015;45-64;F;J00-J99;23
03000;2;2015;45-64;F;K00-K93;21
03000;2;2015;45-64;F;M00-M99;1
03000;2;2015;45-64;F;N00-N99;4
03000;2;2015;45-64;F;Q00-Q99;2
03000;2;2015;45-64;F;R00-R99;12
03000;2;2015;45-64;F;V01-Y98;16
03000;2;2015;45-64;M;A00-B99;9
03000;2;2015;45-64;M;C00-D48;108
03000;2;2015;45-64;M;D50-D89;2
03000;2;2015;45-64;M;E00-E90;10
03000;2;2015;45-64;M;F00-F99;11
03000;2;2015;45-64;M;G00-G99;4
03000;2;2015;45-64;M;I00-I99;76
03000;2;2015;45-64;M;J00-J99;28
03000;2;2015;45-64;M;K00-K93;16
03000;2;2015;45-64;M;M00-M99;2
03000;2;2015;45-64;M;N00-N99;3
03000;2;2015;45-64;M;R00-R99;19
03000;2;2015;45-64;M;V01-Y98;23
03000;2;2015;65-74;F;A00-B99;2
03000;2;2015;65-74;F;C00-D48;76
03000;2;2015;65-74;F;E00-E90;7
03000;2;2015;65-74;F;F00-F99;6
03000;2;2015;65-74;F;G00-G99;12
03000;2;2015;65-74;F;I00-I99;50
03000;2;2015;65-74;F;J00-J99;24
03000;2;2015;65-74;F;K00-K93;9
03000;2;2015;65-74;F;L00-L99;1
03000;2;2015;65-74;F;M00-M99;3
03000;2;2015;65-74;F;N00-N99;5
03000;2;2015;65-74;F;R00-R99;6
03000;2;2015;65-74;F;V01-Y98;11
03000;2;2015;65-74;M;A00-B99;14
03000;2;2015;65-74;M;C00-D48;115
03000;2;2015;65-74;M;D50-D89;1
03000;2;2015;65-74;M;E00-E90;10
03000;2;2015;65-74;M;F00-F99;6
03000;2;2015;65-74;M;G00-G99;9
03000;2;2015;65-74;M;I00-I99;89
03000;2;2015;65-74;M;J00-J99;40
03000;2;2015;65-74;M;K00-K93;22
03000;2;2015;65-74;M;N00-N99;11
03000;2;2015;65-74;M;Q00-Q99;1
03000;2;2015;65-74;M;R00-R99;19
03000;2;2015;65-74;M;V01-Y98;17
03000;2;2015;75-84;F;A00-B99;13
03000;2;2015;75-84;F;C00-D48;113
03000;2;2015;75-84;F;D50-D89;1
03000;2;2015;75-84;F;E00-E90;23
03000;2;2015;75-84;F;F00-F99;15
03000;2;2015;75-84;F;G00-G99;41
03000;2;2015;75-84;F;I00-I99;140
03000;2;2015;75-84;F;J00-J99;83
03000;2;2015;75-84;F;K00-K93;24
03000;2;2015;75-84;F;L00-L99;1
03000;2;2015;75-84;F;M00-M99;4
03000;2;2015;75-84;F;N00-N99;17
03000;2;2015;75-84;F;R00-R99;18
03000;2;2015;75-84;F;V01-Y98;28
03000;2;2015;75-84;M;A00-B99;9
03000;2;2015;75-84;M;C00-D48;110
03000;2;2015;75-84;M;E00-E90;19
03000;2;2015;75-84;M;F00-F99;11
03000;2;2015;75-84;M;G00-G99;22
03000;2;2015;75-84;M;I00-I99;145
03000;2;2015;75-84;M;J00-J99;103
03000;2;2015;75-84;M;K00-K93;20
03000;2;2015;75-84;M;L00-L99;3
